AccountNumber,NMI,DeviceNumber,DeviceType,RegisterCode,RateTypeDescription,StartDate,EndDate,ProfileReadValue,RegisterReadValue,QualityFlag
9000000001,90000000001,000000000009999999,MRIM,99999#002,Controlledload,18/08/2025 12:30:00 PM,18/08/2025 12:59:59 PM,0.0,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#001,Generalusage,18/08/2025 01:00:00 PM,18/08/2025 01:29:59 PM,0.109,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#002,Controlledload,18/08/2025 01:00:00 PM,18/08/2025 01:29:59 PM,0.0,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#001,Generalusage,18/08/2025 01:30:00 PM,18/08/2025 01:59:59 PM,0.092,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#002,Controlledload,18/08/2025 01:30:00 PM,18/08/2025 01:59:59 PM,0.0,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#001,Generalusage,18/08/2025 02:00:00 PM,18/08/2025 02:29:59 PM,0.102,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#002,Controlledload,18/08/2025 02:00:00 PM,18/08/2025 02:29:59 PM,0.0,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#001,Generalusage,18/08/2025 02:30:00 PM,18/08/2025 02:59:59 PM,0.128,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#002,Controlledload,18/08/2025 02:30:00 PM,18/08/2025 02:59:59 PM,0.0,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#001,Generalusage,18/08/2025 03:00:00 PM,18/08/2025 03:29:59 PM,0.099,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#002,Controlledload,18/08/2025 03:00:00 PM,18/08/2025 03:29:59 PM,0.0,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#001,Generalusage,18/08/2025 03:30:00 PM,18/08/2025 03:59:59 PM,0.106,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#002,Controlledload,18/08/2025 03:30:00 PM,18/08/2025 03:59:59 PM,0.0,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#001,Generalusage,18/08/2025 04:00:00 PM,18/08/2025 04:29:59 PM,0.131,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#002,Controlledload,18/08/2025 04:00:00 PM,18/08/2025 04:29:59 PM,0.0,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#001,Generalusage,18/08/2025 04:30:00 PM,18/08/2025 04:59:59 PM,0.165,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#002,Controlledload,18/08/2025 04:30:00 PM,18/08/2025 04:59:59 PM,0.0,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#001,Generalusage,18/08/2025 05:00:00 PM,18/08/2025 05:29:59 PM,0.218,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#002,Controlledload,18/08/2025 05:00:00 PM,18/08/2025 05:29:59 PM,0.0,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#001,Generalusage,18/08/2025 05:30:00 PM,18/08/2025 05:59:59 PM,0.316,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#002,Controlledload,18/08/2025 05:30:00 PM,18/08/2025 05:59:59 PM,0.0,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#001,Generalusage,18/08/2025 06:00:00 PM,18/08/2025 06:29:59 PM,0.485,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#002,Controlledload,18/08/2025 06:00:00 PM,18/08/2025 06:29:59 PM,0.0,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#001,Generalusage,18/08/2025 06:30:00 PM,18/08/2025 06:59:59 PM,0.635,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#002,Controlledload,18/08/2025 06:30:00 PM,18/08/2025 06:59:59 PM,0.0,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#001,Generalusage,18/08/2025 07:00:00 PM,18/08/2025 07:29:59 PM,0.69,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#002,Controlledload,18/08/2025 07:00:00 PM,18/08/2025 07:29:59 PM,0.0,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#001,Generalusage,18/08/2025 07:30:00 PM,18/08/2025 07:59:59 PM,0.649,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#002,Controlledload,18/08/2025 07:30:00 PM,18/08/2025 07:59:59 PM,0.0,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#001,Generalusage,18/08/2025 08:00:00 PM,18/08/2025 08:29:59 PM,0.489,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#002,Controlledload,18/08/2025 08:00:00 PM,18/08/2025 08:29:59 PM,0.0,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#001,Generalusage,18/08/2025 08:30:00 PM,18/08/2025 08:59:59 PM,0.366,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#002,Controlledload,18/08/2025 08:30:00 PM,18/08/2025 08:59:59 PM,0.0,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#001,Generalusage,18/08/2025 09:00:00 PM,18/08/2025 09:29:59 PM,0.226,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#002,Controlledload,18/08/2025 09:00:00 PM,18/08/2025 09:29:59 PM,0.0,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#001,Generalusage,18/08/2025 09:30:00 PM,18/08/2025 09:59:59 PM,0.147,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#002,Controlledload,18/08/2025 09:30:00 PM,18/08/2025 09:59:59 PM,0.0,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#001,Generalusage,18/08/2025 10:00:00 PM,18/08/2025 10:29:59 PM,0.075,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#002,Controlledload,18/08/2025 10:00:00 PM,18/08/2025 10:29:59 PM,0.0,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#001,Generalusage,18/08/2025 10:30:00 PM,18/08/2025 10:59:59 PM,0.055,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#002,Controlledload,18/08/2025 10:30:00 PM,18/08/2025 10:59:59 PM,0.0,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#001,Generalusage,18/08/2025 11:00:00 PM,18/08/2025 11:29:59 PM,0.063,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#002,Controlledload,18/08/2025 11:00:00 PM,18/08/2025 11:29:59 PM,0.215,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#001,Generalusage,18/08/2025 11:30:00 PM,18/08/2025 11:59:59 PM,0.054,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#002,Controlledload,18/08/2025 11:30:00 PM,18/08/2025 11:59:59 PM,0.54,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#001,Generalusage,19/08/2025 12:00:00 AM,19/08/2025 12:29:59 AM,0.058,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#002,Controlledload,19/08/2025 12:00:00 AM,19/08/2025 12:29:59 AM,0.283,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#001,Generalusage,19/08/2025 12:30:00 AM,19/08/2025 12:59:59 AM,0.063,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#002,Controlledload,19/08/2025 12:30:00 AM,19/08/2025 12:59:59 AM,0.264,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#001,Generalusage,19/08/2025 01:00:00 AM,19/08/2025 01:29:59 AM,0.074,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#002,Controlledload,19/08/2025 01:00:00 AM,19/08/2025 01:29:59 AM,0.213,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#001,Generalusage,19/08/2025 01:30:00 AM,19/08/2025 01:59:59 AM,0.058,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#002,Controlledload,19/08/2025 01:30:00 AM,19/08/2025 01:59:59 AM,0.482,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#001,Generalusage,19/08/2025 02:00:00 AM,19/08/2025 02:29:59 AM,0.032,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#002,Controlledload,19/08/2025 02:00:00 AM,19/08/2025 02:29:59 AM,0.521,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#001,Generalusage,19/08/2025 02:30:00 AM,19/08/2025 02:59:59 AM,0.04,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#002,Controlledload,19/08/2025 02:30:00 AM,19/08/2025 02:59:59 AM,0.431,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#001,Generalusage,19/08/2025 03:00:00 AM,19/08/2025 03:29:59 AM,0.034,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#002,Controlledload,19/08/2025 03:00:00 AM,19/08/2025 03:29:59 AM,0.39,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#001,Generalusage,19/08/2025 03:30:00 AM,19/08/2025 03:59:59 AM,0.045,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#002,Controlledload,19/08/2025 03:30:00 AM,19/08/2025 03:59:59 AM,0.363,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#001,Generalusage,19/08/2025 04:00:00 AM,19/08/2025 04:29:59 AM,0.084,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#002,Controlledload,19/08/2025 04:00:00 AM,19/08/2025 04:29:59 AM,0.39,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#001,Generalusage,19/08/2025 04:30:00 AM,19/08/2025 04:59:59 AM,0.087,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#002,Controlledload,19/08/2025 04:30:00 AM,19/08/2025 04:59:59 AM,0.616,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#001,Generalusage,19/08/2025 05:00:00 AM,19/08/2025 05:29:59 AM,0.063,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#002,Controlledload,19/08/2025 05:00:00 AM,19/08/2025 05:29:59 AM,0.241,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#001,Generalusage,19/08/2025 05:30:00 AM,19/08/2025 05:59:59 AM,0.079,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#002,Controlledload,19/08/2025 05:30:00 AM,19/08/2025 05:59:59 AM,0.47,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#001,Generalusage,19/08/2025 06:00:00 AM,19/08/2025 06:29:59 AM,0.214,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#002,Controlledload,19/08/2025 06:00:00 AM,19/08/2025 06:29:59 AM,0.0,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#001,Generalusage,19/08/2025 06:30:00 AM,19/08/2025 06:59:59 AM,0.267,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#002,Controlledload,19/08/2025 06:30:00 AM,19/08/2025 06:59:59 AM,0.0,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#001,Generalusage,19/08/2025 07:00:00 AM,19/08/2025 07:29:59 AM,0.385,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#002,Controlledload,19/08/2025 07:00:00 AM,19/08/2025 07:29:59 AM,0.0,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#001,Generalusage,19/08/2025 07:30:00 AM,19/08/2025 07:59:59 AM,0.435,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#002,Controlledload,19/08/2025 07:30:00 AM,19/08/2025 07:59:59 AM,0.0,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#001,Generalusage,19/08/2025 08:00:00 AM,19/08/2025 08:29:59 AM,0.385,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#002,Controlledload,19/08/2025 08:00:00 AM,19/08/2025 08:29:59 AM,0.0,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#001,Generalusage,19/08/2025 08:30:00 AM,19/08/2025 08:59:59 AM,0.297,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#002,Controlledload,19/08/2025 08:30:00 AM,19/08/2025 08:59:59 AM,0.0,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#001,Generalusage,19/08/2025 09:00:00 AM,19/08/2025 09:29:59 AM,0.214,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#002,Controlledload,19/08/2025 09:00:00 AM,19/08/2025 09:29:59 AM,0.0,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#001,Generalusage,19/08/2025 09:30:00 AM,19/08/2025 09:59:59 AM,0.098,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#002,Controlledload,19/08/2025 09:30:00 AM,19/08/2025 09:59:59 AM,0.0,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#001,Generalusage,19/08/2025 10:00:00 AM,19/08/2025 10:29:59 AM,0.058,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#002,Controlledload,19/08/2025 10:00:00 AM,19/08/2025 10:29:59 AM,0.0,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#001,Generalusage,19/08/2025 10:30:00 AM,19/08/2025 10:59:59 AM,0.062,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#002,Controlledload,19/08/2025 10:30:00 AM,19/08/2025 10:59:59 AM,0.0,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#001,Generalusage,19/08/2025 11:00:00 AM,19/08/2025 11:29:59 AM,0.065,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#002,Controlledload,19/08/2025 11:00:00 AM,19/08/2025 11:29:59 AM,0.0,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#001,Generalusage,19/08/2025 11:30:00 AM,19/08/2025 11:59:59 AM,0.111,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#002,Controlledload,19/08/2025 11:30:00 AM,19/08/2025 11:59:59 AM,0.0,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#001,Generalusage,19/08/2025 12:00:00 PM,19/08/2025 12:29:59 PM,0.112,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#002,Controlledload,19/08/2025 12:00:00 PM,19/08/2025 12:29:59 PM,0.0,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#001,Generalusage,19/08/2025 12:30:00 PM,19/08/2025 12:59:59 PM,0.093,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#002,Controlledload,19/08/2025 12:30:00 PM,19/08/2025 12:59:59 PM,0.0,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#001,Generalusage,19/08/2025 01:00:00 PM,19/08/2025 01:29:59 PM,0.129,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#002,Controlledload,19/08/2025 01:00:00 PM,19/08/2025 01:29:59 PM,0.0,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#001,Generalusage,19/08/2025 01:30:00 PM,19/08/2025 01:59:59 PM,0.132,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#002,Controlledload,19/08/2025 01:30:00 PM,19/08/2025 01:59:59 PM,0.0,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#001,Generalusage,19/08/2025 02:00:00 PM,19/08/2025 02:29:59 PM,0.084,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#002,Controlledload,19/08/2025 02:00:00 PM,19/08/2025 02:29:59 PM,0.0,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#001,Generalusage,19/08/2025 02:30:00 PM,19/08/2025 02:59:59 PM,0.108,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#002,Controlledload,19/08/2025 02:30:00 PM,19/08/2025 02:59:59 PM,0.0,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#001,Generalusage,19/08/2025 03:00:00 PM,19/08/2025 03:29:59 PM,0.111,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#002,Controlledload,19/08/2025 03:00:00 PM,19/08/2025 03:29:59 PM,0.0,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#001,Generalusage,19/08/2025 03:30:00 PM,19/08/2025 03:59:59 PM,0.066,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#002,Controlledload,19/08/2025 03:30:00 PM,19/08/2025 03:59:59 PM,0.0,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#001,Generalusage,19/08/2025 04:00:00 PM,19/08/2025 04:29:59 PM,0.128,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#002,Controlledload,19/08/2025 04:00:00 PM,19/08/2025 04:29:59 PM,0.0,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#001,Generalusage,19/08/2025 04:30:00 PM,19/08/2025 04:59:59 PM,0.179,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#002,Controlledload,19/08/2025 04:30:00 PM,19/08/2025 04:59:59 PM,0.0,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#001,Generalusage,19/08/2025 05:00:00 PM,19/08/2025 05:29:59 PM,0.199,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#002,Controlledload,19/08/2025 05:00:00 PM,19/08/2025 05:29:59 PM,0.0,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#001,Generalusage,19/08/2025 05:30:00 PM,19/08/2025 05:59:59 PM,0.317,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#002,Controlledload,19/08/2025 05:30:00 PM,19/08/2025 05:59:59 PM,0.0,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#001,Generalusage,19/08/2025 06:00:00 PM,19/08/2025 06:29:59 PM,0.483,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#002,Controlledload,19/08/2025 06:00:00 PM,19/08/2025 06:29:59 PM,0.0,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#001,Generalusage,19/08/2025 06:30:00 PM,19/08/2025 06:59:59 PM,0.63,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#002,Controlledload,19/08/2025 06:30:00 PM,19/08/2025 06:59:59 PM,0.0,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#001,Generalusage,19/08/2025 07:00:00 PM,19/08/2025 07:29:59 PM,0.697,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#002,Controlledload,19/08/2025 07:00:00 PM,19/08/2025 07:29:59 PM,0.0,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#001,Generalusage,19/08/2025 07:30:00 PM,19/08/2025 07:59:59 PM,0.61,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#002,Controlledload,19/08/2025 07:30:00 PM,19/08/2025 07:59:59 PM,0.0,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#001,Generalusage,19/08/2025 08:00:00 PM,19/08/2025 08:29:59 PM,0.51,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#002,Controlledload,19/08/2025 08:00:00 PM,19/08/2025 08:29:59 PM,0.0,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#001,Generalusage,19/08/2025 08:30:00 PM,19/08/2025 08:59:59 PM,0.319,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#002,Controlledload,19/08/2025 08:30:00 PM,19/08/2025 08:59:59 PM,0.0,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#001,Generalusage,19/08/2025 09:00:00 PM,19/08/2025 09:29:59 PM,0.237,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#002,Controlledload,19/08/2025 09:00:00 PM,19/08/2025 09:29:59 PM,0.0,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#001,Generalusage,19/08/2025 09:30:00 PM,19/08/2025 09:59:59 PM,0.149,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#002,Controlledload,19/08/2025 09:30:00 PM,19/08/2025 09:59:59 PM,0.0,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#001,Generalusage,19/08/2025 10:00:00 PM,19/08/2025 10:29:59 PM,0.067,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#002,Controlledload,19/08/2025 10:00:00 PM,19/08/2025 10:29:59 PM,0.0,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#001,Generalusage,19/08/2025 10:30:00 PM,19/08/2025 10:59:59 PM,0.094,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#002,Controlledload,19/08/2025 10:30:00 PM,19/08/2025 10:59:59 PM,0.0,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#001,Generalusage,19/08/2025 11:00:00 PM,19/08/2025 11:29:59 PM,0.092,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#002,Controlledload,19/08/2025 11:00:00 PM,19/08/2025 11:29:59 PM,0.5,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#001,Generalusage,19/08/2025 11:30:00 PM,19/08/2025 11:59:59 PM,0.039,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#002,Controlledload,19/08/2025 11:30:00 PM,19/08/2025 11:59:59 PM,0.692,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#001,Generalusage,20/08/2025 12:00:00 AM,20/08/2025 12:29:59 AM,0.085,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#002,Controlledload,20/08/2025 12:00:00 AM,20/08/2025 12:29:59 AM,0.374,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#001,Generalusage,20/08/2025 12:30:00 AM,20/08/2025 12:59:59 AM,0.06,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#002,Controlledload,20/08/2025 12:30:00 AM,20/08/2025 12:59:59 AM,0.385,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#001,Generalusage,20/08/2025 01:00:00 AM,20/08/2025 01:29:59 AM,0.065,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#002,Controlledload,20/08/2025 01:00:00 AM,20/08/2025 01:29:59 AM,0.371,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#001,Generalusage,20/08/2025 01:30:00 AM,20/08/2025 01:59:59 AM,0.089,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#002,Controlledload,20/08/2025 01:30:00 AM,20/08/2025 01:59:59 AM,0.611,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#001,Generalusage,20/08/2025 02:00:00 AM,20/08/2025 02:29:59 AM,0.037,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#002,Controlledload,20/08/2025 02:00:00 AM,20/08/2025 02:29:59 AM,0.68,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#001,Generalusage,20/08/2025 02:30:00 AM,20/08/2025 02:59:59 AM,0.074,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#002,Controlledload,20/08/2025 02:30:00 AM,20/08/2025 02:59:59 AM,0.614,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#001,Generalusage,20/08/2025 03:00:00 AM,20/08/2025 03:29:59 AM,0.08,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#002,Controlledload,20/08/2025 03:00:00 AM,20/08/2025 03:29:59 AM,0.418,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#001,Generalusage,20/08/2025 03:30:00 AM,20/08/2025 03:59:59 AM,0.081,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#002,Controlledload,20/08/2025 03:30:00 AM,20/08/2025 03:59:59 AM,0.683,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#001,Generalusage,20/08/2025 04:00:00 AM,20/08/2025 04:29:59 AM,0.05,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#002,Controlledload,20/08/2025 04:00:00 AM,20/08/2025 04:29:59 AM,0.604,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#001,Generalusage,20/08/2025 04:30:00 AM,20/08/2025 04:59:59 AM,0.072,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#002,Controlledload,20/08/2025 04:30:00 AM,20/08/2025 04:59:59 AM,0.442,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#001,Generalusage,20/08/2025 05:00:00 AM,20/08/2025 05:29:59 AM,0.076,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#002,Controlledload,20/08/2025 05:00:00 AM,20/08/2025 05:29:59 AM,0.566,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#001,Generalusage,20/08/2025 05:30:00 AM,20/08/2025 05:59:59 AM,0.096,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#002,Controlledload,20/08/2025 05:30:00 AM,20/08/2025 05:59:59 AM,0.626,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#001,Generalusage,20/08/2025 06:00:00 AM,20/08/2025 06:29:59 AM,0.202,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#002,Controlledload,20/08/2025 06:00:00 AM,20/08/2025 06:29:59 AM,0.0,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#001,Generalusage,20/08/2025 06:30:00 AM,20/08/2025 06:59:59 AM,0.248,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#002,Controlledload,20/08/2025 06:30:00 AM,20/08/2025 06:59:59 AM,0.0,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#001,Generalusage,20/08/2025 07:00:00 AM,20/08/2025 07:29:59 AM,0.401,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#002,Controlledload,20/08/2025 07:00:00 AM,20/08/2025 07:29:59 AM,0.0,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#001,Generalusage,20/08/2025 07:30:00 AM,20/08/2025 07:59:59 AM,0.397,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#002,Controlledload,20/08/2025 07:30:00 AM,20/08/2025 07:59:59 AM,0.0,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#001,Generalusage,20/08/2025 08:00:00 AM,20/08/2025 08:29:59 AM,0.372,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#002,Controlledload,20/08/2025 08:00:00 AM,20/08/2025 08:29:59 AM,0.0,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#001,Generalusage,20/08/2025 08:30:00 AM,20/08/2025 08:59:59 AM,0.287,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#002,Controlledload,20/08/2025 08:30:00 AM,20/08/2025 08:59:59 AM,0.0,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#001,Generalusage,20/08/2025 09:00:00 AM,20/08/2025 09:29:59 AM,0.174,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#002,Controlledload,20/08/2025 09:00:00 AM,20/08/2025 09:29:59 AM,0.0,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#001,Generalusage,20/08/2025 09:30:00 AM,20/08/2025 09:59:59 AM,0.086,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#002,Controlledload,20/08/2025 09:30:00 AM,20/08/2025 09:59:59 AM,0.0,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#001,Generalusage,20/08/2025 10:00:00 AM,20/08/2025 10:29:59 AM,0.116,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#002,Controlledload,20/08/2025 10:00:00 AM,20/08/2025 10:29:59 AM,0.0,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#001,Generalusage,20/08/2025 10:30:00 AM,20/08/2025 10:59:59 AM,0.064,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#002,Controlledload,20/08/2025 10:30:00 AM,20/08/2025 10:59:59 AM,0.0,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#001,Generalusage,20/08/2025 11:00:00 AM,20/08/2025 11:29:59 AM,0.071,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#002,Controlledload,20/08/2025 11:00:00 AM,20/08/2025 11:29:59 AM,0.0,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#001,Generalusage,20/08/2025 11:30:00 AM,20/08/2025 11:59:59 AM,0.12,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#002,Controlledload,20/08/2025 11:30:00 AM,20/08/2025 11:59:59 AM,0.0,0,A
9000000001,90000000001,000000000009999999,MRIM,99999#001,Generalusage,20/08/2025 12:00:00 PM,20/08/2025 12:29:59 PM,0.096,0,A
